facade	kind	native_item	public_symbol	surface_status	source_evidence	source_status	guide	documentation_status	test_evidence	test_status	canonical_example	example_status	reason
python	function	llev_transducer_new	Transducer.__init__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_transducer_snapshot	-	reasoned-absence	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	inapplicable	bindings/python/README.md	inapplicable	["bindings/python/tests/test_api.py"]	inapplicable	bindings/python/tests/test_api.py	inapplicable	not exposed as a separate facade operation; ordinary query construction already captures a query-start snapshot and this facade has no explicit reusable snapshot object
python	function	llev_transducer_free	Transducer.close	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_transducer_unit_domain	-	reasoned-absence	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	inapplicable	bindings/python/README.md	inapplicable	["bindings/python/tests/test_api.py"]	inapplicable	bindings/python/tests/test_api.py	inapplicable	not bound; every match descriptor carries its own unit domain, so the transducer-level accessor is redundant for this facade
python	function	llev_transducer_query_utf8	Transducer.query	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_transducer_query_bytes	Transducer.query	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_transducer_query_u64	Transducer.query	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_query_cursor_next_batch	QueryCursor.__next__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_query_cursor_release_batch	QueryCursor.__next__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_query_cursor_reduce	QueryCursor.reduce	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_query_cursor_free	QueryCursor.close	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_owned_string_free	PhoneticRuleSet.apply	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_pattern_compile_regex	PhoneticPattern.__init__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_pattern_compile_llre	PhoneticPattern.__init__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_pattern_free	PhoneticPattern.close	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_pattern_size	PhoneticPattern.size	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_pattern_matches	PhoneticPattern.matches	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_transducer_query_pattern	Transducer.query	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_rules_parse	PhoneticRuleSet.__init__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_rules_builtin	PhoneticRuleSet.__init__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_rules_free	PhoneticRuleSet.close	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_rules_len	PhoneticRuleSet.__len__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	function	llev_phonetic_rules_apply	PhoneticRuleSet.apply	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	enum	enum:status	Status	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	enum	enum:algorithm	Algorithm	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	enum	enum:queryOrder	QueryOrder	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	enum	enum:phoneticRuleSetKind	PhoneticRuleSetKind	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	protocol	protocol:iterator	QueryCursor.__next__	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
python	protocol	protocol:reducer	QueryCursor.reduce	exposed	["bindings/python/src/liblevenshtein/_native.py","bindings/python/src/liblevenshtein/__init__.py","bindings/python/src/liblevenshtein/_generated.py"]	complete	bindings/python/README.md	complete	["bindings/python/tests/test_api.py"]	complete	bindings/python/tests/test_api.py	complete	-
ruby	function	llev_abi_version	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	not bound; ABI constants are mirrored from bindings/api.json
ruby	function	llev_api_revision	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	not bound; ABI constants are mirrored from bindings/api.json
ruby	function	llev_build_features	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	not bound; phonetic availability surfaces at call time as raised Error exceptions with the UNSUPPORTED status
ruby	function	llev_last_error_message	Error	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_string_free	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
ruby	function	llev_string_array_free	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
ruby	function	llev_string_dup	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
ruby	function	llev_distance	Liblevenshtein.distance	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_distance_threshold	Liblevenshtein.distance_threshold	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_damerau_distance	Liblevenshtein.damerau_distance	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_damerau_distance_threshold	Liblevenshtein.damerau_distance_threshold	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_true_damerau_distance	Liblevenshtein.true_damerau_distance	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_true_damerau_distance_threshold	Liblevenshtein.true_damerau_distance_threshold	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_transducer_new	Transducer#initialize	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_transducer_snapshot	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	not exposed as a separate facade operation; ordinary query construction already captures a query-start snapshot and this facade has no explicit reusable snapshot object
ruby	function	llev_transducer_free	Transducer#close	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_transducer_unit_domain	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	not bound; every match descriptor carries its own unit domain, so the transducer-level accessor is redundant for this facade
ruby	function	llev_transducer_query_utf8	Transducer#query	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_transducer_query_bytes	Transducer#query_bytes	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_transducer_query_u64	Transducer#query_u64	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_query_cursor_next_batch	Query#each	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_query_cursor_release_batch	Query#each	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_query_cursor_reduce	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	no public batch-reduction entry point; the safe iterator leases and materializes one bounded native batch at a time internally
ruby	function	llev_query_cursor_free	Query#close	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_owned_string_free	PhoneticRuleSet#apply	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_pattern_compile_regex	PhoneticPattern.compile_regex	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_pattern_compile_llre	PhoneticPattern.compile_llre	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_phonetic_pattern_free	PhoneticPattern#close	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_pattern_size	PhoneticPattern#size	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_pattern_matches	PhoneticPattern#matches?	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_transducer_query_pattern	Transducer#query_pattern	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	function	llev_phonetic_rules_parse	PhoneticRuleSet.parse	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_rules_builtin	PhoneticRuleSet.builtin	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_rules_free	PhoneticRuleSet#close	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_rules_len	PhoneticRuleSet#length	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	function	llev_phonetic_rules_apply	PhoneticRuleSet#apply	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	enum	enum:status	Error#status	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	enum	enum:algorithm	Transducer::STANDARD	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	enum	enum:queryOrder	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	Transducer#query takes a raw integer order: keyword; named constants are not provided
ruby	enum	enum:phoneticRuleSetKind	PhoneticRuleSet::ENGLISH_ORTHOGRAPHY	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	complete	bindings/ruby/test/test_liblevenshtein.rb	complete	-
ruby	protocol	protocol:iterator	Query#each	exposed	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	complete	bindings/ruby/README.md	complete	["bindings/ruby/test/test_liblevenshtein.rb"]	audit-required	bindings/ruby/test/test_liblevenshtein.rb	audit-required	-
ruby	protocol	protocol:reducer	-	reasoned-absence	["bindings/ruby/lib/vinary_tree/liblevenshtein.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/native.rb","bindings/ruby/lib/vinary_tree/liblevenshtein/version.rb"]	inapplicable	bindings/ruby/README.md	inapplicable	["bindings/ruby/test/test_liblevenshtein.rb"]	inapplicable	bindings/ruby/test/test_liblevenshtein.rb	inapplicable	no public batch-reduction entry point; the safe iterator leases and materializes one bounded native batch at a time internally
swift	function	llev_abi_version	-	reasoned-absence	["bindings/swift/liblevenshtein/Sources/Liblevenshtein/Liblevenshtein.swift","bindings/swift/liblevenshtein/Sources/CLiblevenshtein/CLiblevenshtein.h"]	inapplicable	bindings/swift/README.md	inapplicable	["bindings/swift/Integration/Sources/SwiftBindingIntegration/main.swift"]	inapplicable	bindings/swift/Integration/Sources/SwiftBindingIntegration/main.swift	inapplicable	not bound; ABI constants are mirrored from bindings/api.json
